CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
8.625,0.0887,23.508,4.499,5.4407,0.0455,2.6276,68.2333,122.3478
8.625,0.0924,24.0531,4.552,5.4455,0.0453,2.625,67.9719,121.8376
8.625,0.0981,24.4213,4.5302,5.3619,0.0453,2.6228,67.8174,121.7028
8.5781,0.0998,25.3264,4.5029,5.1542,0.0458,2.6211,67.6628,121.5681
8.5781,0.0979,24.2117,4.409,4.8713,0.0471,2.6208,67.5187,121.6575
8.625,0.0986,23.3308,4.443,4.9223,0.0493,2.6234,67.3959,122.2074
8.625,0.0982,21.0228,4.556,5.0498,0.0506,2.6265,67.2732,122.7572
8.625,0.096,20.1308,4.6368,5.1,0.0495,2.626,67.1669,123.3913
8.625,0.0926,20.6907,4.7519,5.207,0.047,2.6213,67.103,124.2423
8.625,0.0892,20.9469,4.8233,5.3305,0.0445,2.6151,67.0392,125.0933
8.625,0.0867,21.2343,4.9296,5.4337,0.0437,2.6121,66.9717,125.7772
8.625,0.0856,22.43,5.0104,5.5932,0.045,2.6144,66.892,125.9065
8.625,0.0855,22.6005,5.1425,5.7306,0.0471,2.6196,66.8124,126.0357
8.625,0.0855,21.9645,5.2723,5.9858,0.0489,2.624,66.7267,126.0341
8.625,0.0849,22.2857,5.2878,5.9913,0.0502,2.626,66.6139,125.4502
8.625,0.0837,25.5455,5.204,5.6142,0.0511,2.626,66.5012,124.8663
8.625,0.0822,28.637,5.2065,5.6347,0.0516,2.6241,66.3805,124.2511
8.625,0.0811,27.2083,5.3032,5.7525,0.0512,2.6206,66.2092,123.4358
8.625,0.08,25.5474,5.3447,5.7353,0.0501,2.6157,66.0378,122.6205
8.625,0.0784,24.7333,5.3474,5.7138,0.0486,2.611,65.8655,121.8328
8.625,0.0766,23.3965,5.3975,5.7579,0.0474,2.6081,65.6824,121.3333
8.625,0.0756,22.3002,5.3518,5.7257,0.0467,2.6072,65.4993,120.8337
8.625,0.076,20.7329,5.3526,5.6788,0.0466,2.6078,65.3241,120.3528
8.625,0.0779,20.0249,5.3657,5.7085,0.0466,2.6085,65.3411,120.3274
8.625,0.0805,20.5189,5.3896,5.7181,0.0462,2.6076,65.3581,120.3021
8.625,0.0825,21.812,5.3451,5.5855,0.0449,2.6038,65.3752,120.2765
8.625,0.0835,23.7318,5.2877,5.4712,0.0436,2.5988,65.5266,120.2172
8.625,0.0837,25.0505,5.2604,5.4129,0.0442,2.5969,65.6793,120.1574
8.625,0.0843,25.5123,5.2217,5.3435,0.0472,2.5999,65.8321,120.0975
8.625,0.086,27.0213,5.1421,5.2316,0.0501,2.6034,66.0106,120.4322
8.625,0.0885,26.7319,5.1643,5.2642,0.0508,2.6031,66.1906,120.7906
8.625,0.091,27.271,5.1105,5.1957,0.0491,2.5978,66.3706,121.1489
8.625,0.0927,27.0961,5.0673,5.1242,0.0461,2.5895,66.5202,121.4066
8.625,0.0938,27.1193,5.0057,5.0743,0.0433,2.5817,66.6662,121.6525
8.625,0.0947,26.7841,5.0624,5.2403,0.0425,2.5796,66.8122,121.8985
8.625,0.096,26.8669,5.0433,5.2999,0.0437,2.5825,66.9103,122.549
8.625,0.0979,27.2129,5.0315,5.3484,0.0451,2.5851,66.9998,123.2724
8.625,0.0998,26.123,4.9987,5.3465,0.0463,2.5855,67.0894,123.9959
8.625,0.1008,26.014,4.9987,5.4517,0.0471,2.5842,67.1881,124.5501
8.625,0.1007,27.3278,5.0245,5.5329,0.0474,2.583,67.2892,125.062
8.625,0.1,27.2807,4.9593,5.536,0.0475,2.5834,67.3903,125.5738
8.625,0.099,29.331,4.9501,5.5778,0.0473,2.5855,67.5485,126.0535
8.625,0.0978,31.0025,4.8933,5.587,0.0466,2.5883,67.7257,126.5227
8.625,0.0956,32.7007,4.8933,5.6295,0.0454,2.5898,67.9029,126.9918
8.625,0.0925,34.2927,4.8821,5.7096,0.0444,2.5892,68.0847,127.2295
8.625,0.0897,35.0896,4.8453,5.7579,0.0445,2.5883,68.2686,127.3696
8.625,0.0884,36.2563,4.8124,5.7763,0.0454,2.5885,68.4525,127.5097
8.625,0.0883,35.1021,4.735,5.7065,0.0466,2.5893,68.5584,127.3616
8.625,0.0884,31.8966,4.6614,5.618,0.0481,2.5902,68.6234,127.0621
8.625,0.0881,30.8178,4.6225,5.5574,0.0493,2.59,68.6884,126.7626
8.625,0.0878,28.3488,4.5381,5.4911,0.0495,2.5881,68.6335,126.2359
8.625,0.0876,26.8762,4.5322,5.5111,0.0486,2.5843,68.5013,125.5624
8.625,0.0874,26.5075,4.4855,5.4724,0.0471,2.5807,68.369,124.8889
8.625,0.0874,26.3253,4.3369,5.2279,0.0457,2.5791,68.153,124.1253
8.625,0.0878,24.9212,4.1893,4.9122,0.045,2.5799,67.8711,123.2909
8.5781,0.0917,23.9819,3.9905,4.5833,0.0452,2.5819,67.5891,122.4565
8.5781,0.0896,23.7707,3.7523,4.0338,0.0461,2.5835,67.309,121.8069
8.625,0.0907,23.4559,3.6281,3.7278,0.0478,2.5843,67.0305,121.334
8.625,0.0929,24.3543,3.5385,3.5383,0.0502,2.5845,66.752,120.8611
8.625,0.0973,23.972,3.4352,3.3312,0.0534,2.5852,66.5179,120.5175
8.625,0.1036,24.8833,3.3187,3.1315,0.0572,2.5868,66.3353,120.3239
8.625,0.1105,26.6625,3.2388,3.0207,0.0609,2.5885,66.1527,120.1303
8.625,0.1169,27.6222,3.1597,2.9257,0.064,2.5885,66.0178,120.1201
8.625,0.1228,29.7062,3.1107,2.877,0.0653,2.5847,65.9501,120.368
8.625,0.1294,34.3165,3.1086,2.9031,0.0644,2.5766,65.8825,120.6159
8.625,0.1374,39.6882,3.0722,2.8996,0.0617,2.5664,65.8985,121.0187
8.625,0.1465,44.5635,3.0951,3.0213,0.0584,2.5569,66.0589,121.688
8.625,0.1558,47.4056,3.1107,3.0859,0.0556,2.5499,66.2192,122.3574
8.625,0.1634,50.5021,3.0723,3.0807,0.0537,2.5449,66.4569,123.1455
8.625,0.1687,54.2792,3.0569,3.0977,0.0529,2.5411,66.8596,124.1865
8.625,0.1725,57.0109,3.0255,3.1069,0.0526,2.5385,67.2623,125.2276
8.625,0.1758,59.2547,3.0065,3.1099,0.053,2.5376,67.7334,126.3096
8.625,0.1783,61.543,2.9719,3.1016,0.0535,2.537,68.388,127.5015
8.625,0.179,62.0943,2.9808,3.1551,0.0536,2.5353,69.0425,128.6935
8.625,0.1778,64.4948,2.9651,3.1744,0.0531,2.5324,69.7087,129.9019
8.625,0.1759,67.0146,2.9632,3.2021,0.0521,2.5295,70.4149,131.1674
8.625,0.1743,69.4081,2.9759,3.2548,0.0512,2.5276,71.1211,132.433
8.625,0.1732,68.8667,2.9641,3.284,0.0509,2.5268,71.8293,133.6686
8.625,0.1723,68.3195,2.9739,3.3283,0.0512,2.5267,72.5468,134.7635
8.625,0.1717,66.786,2.9671,3.3487,0.0522,2.5281,73.2644,135.8583
8.625,0.1709,65.6431,2.9817,3.3984,0.054,2.5314,73.9409,136.8973
8.625,0.1694,67.3602,2.9768,3.3954,0.0561,2.5358,74.3364,137.5532
8.625,0.1671,67.3125,2.971,3.3879,0.0578,2.5382,74.7319,138.2091
8.6719,0.162,64.8832,2.9729,3.3879,0.0578,2.5366,75.1118,138.8262
8.6719,0.1642,62.544,2.969,3.3944,0.0562,2.5317,75.3102,138.9926
8.625,0.1649,64.8964,2.9768,3.4193,0.0541,2.5265,75.5085,139.1591
8.625,0.1664,66.0153,2.9651,3.3968,0.0526,2.5231,75.7024,139.3112
8.625,0.1676,65.8084,2.9651,3.3988,0.0524,2.5219,75.7592,139.0195
8.625,0.1678,62.6372,2.9749,3.3919,0.0529,2.5216,75.816,138.7278
8.625,0.167,62.2074,2.9467,3.3293,0.0539,2.522,75.8727,138.4361
8.625,0.165,60.483,2.9477,3.3139,0.0547,2.5234,75.8984,138.3653
8.625,0.1624,60.8055,2.9086,3.2272,0.055,2.5259,75.9236,138.2982
8.5781,0.1591,60.5794,2.8869,3.1515,0.055,2.528,75.9488,138.2311
8.625,0.1554,58.4002,2.8907,3.1528,0.0553,2.529,75.9243,138.0472
8.625,0.1516,56.3918,2.8749,3.1038,0.0559,2.5287,75.8964,137.8553
8.625,0.1485,55.3152,2.8693,3.0661,0.0558,2.5269,75.8685,137.6635
8.625,0.1462,55.7989,2.8409,3.0055,0.0543,2.5237,75.8533,137.4859
8.625,0.1442,54.6498,2.8372,2.9756,0.0523,2.5204,75.8397,137.3102
8.625,0.1428,52.868,2.8155,2.9289,0.0505,2.5179,75.826,137.1345
8.625,0.1429,53.1295,2.803,2.8984,0.0492,2.5169,75.7138,136.6965
8.625,0.1447,53.3297,2.8057,2.9063,0.049,2.5179,75.5827,136.2083
8.625,0.1469,54.1726,2.803,2.8905,0.0499,2.5206,75.4515,135.7201
8.625,0.1481,57.9431,2.7906,2.8802,0.0512,2.5233,75.2829,135.3292
8.625,0.148,60.4368,2.787,2.877,0.0517,2.5244,75.1044,134.9639
8.625,0.1473,60.9172,2.7747,2.8743,0.0514,2.5235,74.9259,134.5987
8.625,0.1472,59.8697,2.7782,2.8786,0.0513,2.5217,74.7594,134.2663
8.625,0.1486,60.3844,2.7677,2.8912,0.0524,2.52,74.597,133.9451
8.625,0.1513,62.9587,2.7738,2.9236,0.0549,2.5195,74.4347,133.624
8.6719,0.1516,63.7263,2.7817,2.9621,0.0568,2.5192,74.3478,133.6723
8.6719,0.1549,64.4395,2.7791,2.9836,0.0564,2.5179,74.2939,133.8825
8.6719,0.1577,63.7915,2.795,3.058,0.054,2.5157,74.24,134.0927
8.625,0.1628,62.8961,2.7959,3.0885,0.0515,2.5143,74.3014,134.2033
8.625,0.1638,63.4011,2.7923,3.0972,0.0502,2.5148,74.4255,134.2596
8.625,0.1639,61.8855,2.8093,3.1382,0.0502,2.5164,74.5497,134.316
8.625,0.1647,60.9047,2.7959,3.1475,0.0508,2.5171,74.7832,134.509
8.625,0.167,61.9671,2.8012,3.1497,0.051,2.5162,75.0898,134.7934
8.625,0.1703,59.3717,2.7862,3.1161,0.051,2.5158,75.3964,135.0778
8.625,0.1728,57.7272,2.7695,3.0881,0.0514,2.5174,75.7279,135.3055
8.625,0.173,56.9427,2.7494,3.0447,0.052,2.5199,76.0797,135.4872
8.625,0.1705,56.2203,2.7408,3.0307,0.052,2.5202,76.4315,135.6688
8.625,0.166,55.7956,2.7314,3.0009,0.0509,2.5174,76.7067,135.8188
8.625,0.1618,54.2845,2.6991,2.9382,0.0493,2.5141,76.9065,135.9375
8.625,0.1596,53.7362,2.6816,2.8704,0.0479,2.5128,77.1063,136.0562
8.625,0.1593,52.297,2.6592,2.8007,0.047,2.5142,77.1055,136.0417
8.625,0.1601,51.0668,2.6494,2.7939,0.0466,2.5169,76.865,135.8678
8.625,0.1602,50.0295,2.6511,2.7755,0.0457,2.5179,76.6244,135.694
8.625,0.1585,49.9077,2.6299,2.7384,0.0441,2.5167,76.3629,135.4158
8.625,0.1553,48.5458,2.6235,2.712,0.0419,2.5145,76.0708,134.9859
8.625,0.1519,48.4743,2.6131,2.6781,0.0401,2.5134,75.7788,134.556
8.625,0.1498,49.0263,2.6251,2.686,0.0398,2.5145,75.4861,134.1007
8.625,0.1494,48.7158,2.6147,2.6781,0.0409,2.5175,75.1921,133.6002
8.625,0.15,49.2147,2.6267,2.6974,0.0427,2.5212,74.8981,133.0996
8.625,0.1504,51.1275,2.6163,2.6939,0.0448,2.5253,74.6304,132.5946
8.6719,0.1469,52.5474,2.6267,2.7053,0.047,2.53,74.4206,132.0798
8.6719,0.1459,54.0253,2.6203,2.6989,0.0494,2.5353,74.2109,131.5649
8.6719,0.1451,54.8055,2.6211,2.7123,0.051,2.5392,74.0263,131.0685
8.6719,0.1456,56.1268,2.6348,2.7315,0.0511,2.5398,73.9118,130.6238
8.6719,0.1474,56.3933,2.6227,2.7198,0.0498,2.5369,73.7974,130.1791
8.6719,0.1499,58.6102,2.6315,2.7366,0.0484,2.5329,73.7203,129.8037
8.6719,0.1525,58.5861,2.6307,2.7359,0.0482,2.5302,73.7791,129.6808
8.625,0.1582,58.5291,2.6107,2.7097,0.0495,2.5296,73.8379,129.5578
8.625,0.1605,58.9829,2.6324,2.7353,0.0508,2.5287,73.93,129.5207
8.625,0.1623,58.2711,2.6461,2.7632,0.0512,2.5259,74.1877,129.911
8.625,0.1628,57.9374,2.6372,2.7558,0.0508,2.5217,74.4454,130.3013
8.625,0.1625,58.3628,2.6413,2.758,0.0502,2.5171,74.7175,130.726
8.625,0.1619,58.9003,2.6316,2.7487,0.0495,2.513,75.095,131.4037
8.625,0.162,60.4671,2.6267,2.7506,0.0486,2.5095,75.4725,132.0814
8.625,0.163,62.2561,2.6235,2.744,0.0476,2.5069,75.8443,132.7726
8.625,0.1647,63.8228,2.6396,2.7838,0.0471,2.5057,76.1423,133.6393
8.625,0.1674,64.9469,2.6527,2.8189,0.0473,2.5064,76.4403,134.506
8.625,0.1707,63.4566,2.6576,2.8424,0.0475,2.5084,76.7339,135.363
8.625,0.1736,63.1807,2.6774,2.8841,0.0472,2.5098,76.8443,135.8156
8.625,0.1751,61.0978,2.6741,2.8944,0.0467,2.5096,76.9547,136.2682
8.625,0.1747,61.1407,2.6891,2.9312,0.0466,2.5087,77.0651,136.7208
8.625,0.1732,61.531,2.7,2.9543,0.0475,2.5091,77.0931,137.0635
8.625,0.1725,61.3403,2.6941,2.949,0.0488,2.5115,77.119,137.4035
8.625,0.1732,63.3117,2.6991,2.9523,0.0498,2.5146,77.1449,137.7435
8.625,0.1743,63.4456,2.6816,2.9187,0.0505,2.5172,77.1852,137.8135
8.625,0.1743,63.2707,2.6774,2.8881,0.0511,2.5189,77.2266,137.8624
8.625,0.1734,62.0039,2.656,2.8583,0.0519,2.5203,77.268,137.9113
8.625,0.1728,60.0818,2.6519,2.8513,0.0527,2.5208,77.2153,137.7405
8.625,0.1732,58.1772,2.656,2.8697,0.0529,2.5202,77.1498,137.5396
8.625,0.174,55.9576,2.651,2.8528,0.0523,2.5191,77.0842,137.3387
8.625,0.1742,56.0705,2.6483,2.8405,0.0511,2.5178,76.92,136.9482
8.625,0.1736,54.2863,2.6235,2.7949,0.0498,2.5161,76.7359,136.5192
8.625,0.1727,54.7357,2.6022,2.7544,0.0485,2.5131,76.5517,136.0903
8.625,0.1719,54.1895,2.5861,2.7,0.047,2.5089,76.308,135.942
8.625,0.171,51.5032,2.5728,2.676,0.0453,2.5052,76.048,135.8713
8.625,0.1694,50.6164,2.5712,2.6569,0.0443,2.5037,75.7879,135.8006
8.625,0.167,51.9446,2.5751,2.6643,0.0443,2.505,75.5926,135.6696
8.625,0.1643,54.2723,2.5681,2.6492,0.0456,2.5081,75.4206,135.5168
8.625,0.1618,55.0948,2.5697,2.6566,0.0474,2.5117,75.2486,135.3641
8.625,0.1593,56.1057,2.5743,2.6527,0.0489,2.5146,75.1203,135.5808
8.625,0.156,55.7287,2.5588,2.6325,0.0494,2.5164,75.0118,135.9656
8.625,0.1525,54.9039,2.5557,2.6172,0.0489,2.5168,74.9034,136.3503
8.625,0.1501,54.3932,2.5388,2.5849,0.0472,2.5153,74.8847,136.143
8.6719,0.1496,53.8866,2.5206,2.552,0.0448,2.5119,74.9166,135.6018
8.625,0.1496,54.6894,2.5312,2.5468,0.0425,2.5079,74.9485,135.0606
8.625,0.1489,53.2696,2.5342,2.5567,0.0411,2.5052,75.0007,134.772
8.625,0.1474,52.3285,2.5419,2.5587,0.0412,2.5054,75.0668,134.6578
8.625,0.1466,53.2519,2.5411,2.5581,0.0429,2.5077,75.133,134.5436
8.625,0.1474,52.9228,2.5557,2.5741,0.0455,2.5105,75.2,134.5566
8.625,0.1496,53.6386,2.5603,2.5768,0.0477,2.5118,75.2679,134.6763
8.625,0.1518,53.6148,2.5775,2.6001,0.0488,2.5108,75.3358,134.7961
8.625,0.1529,53.2746,2.6187,2.6682,0.0493,2.5097,75.3989,134.9438
8.625,0.153,55.1933,2.6494,2.7242,0.0498,2.5102,75.4573,135.12
8.625,0.1533,55.9204,2.6958,2.8313,0.0504,2.5119,75.5156,135.2963
8.625,0.1547,57.9367,2.7279,2.9031,0.0505,2.5132,75.6158,135.5859
8.625,0.1546,58.1665,2.7451,2.9127,0.0492,2.5119,75.7676,136.0155
8.6719,0.1573,57.0593,2.7468,2.8952,0.0469,2.5083,75.9194,136.4452
8.6719,0.1579,58.6019,2.7572,2.9103,0.0444,2.5049,76.0829,136.8528
8.6484,0.1595,57.1054,2.7853,2.9427,0.0429,2.504,76.2638,137.2272
8.625,0.1579,55.3365,2.8318,3.0177,0.0433,2.5062,76.4448,137.6017
8.625,0.1575,55.1193,2.8795,3.0972,0.0447,2.5098,76.5948,137.8777
8.625,0.1578,53.8406,2.9275,3.2145,0.0468,2.5134,76.6874,137.972
8.625,0.1585,52.476,2.9285,3.2163,0.0492,2.5166,76.78,138.0664
8.625,0.1598,54.4771,2.919,3.1708,0.0512,2.5186,76.8219,138.0981
8.625,0.1628,55.3359,2.9228,3.1609,0.0524,2.5189,76.7473,137.9863
8.625,0.1666,55.936,2.9285,3.1934,0.0524,2.5173,76.6727,137.8745
8.625,0.1696,57.9252,2.9671,3.273,0.0516,2.5148,76.6052,137.8164
8.625,0.1703,60.546,3.0215,3.3791,0.0514,2.5141,76.5586,137.9151
8.6484,0.166,64.2744,3.0507,3.446,0.0521,2.5162,76.512,138.0138
8.6719,0.1638,66.8215,3.0774,3.5269,0.0533,2.5208,76.4842,138.1263
8.6719,0.1612,67.7141,3.0467,3.4848,0.0536,2.5256,76.5285,138.291
8.6484,0.1613,68.8597,2.9847,3.3312,0.053,2.529,76.5728,138.4557
8.6484,0.1544,70.6937,2.9847,3.3155,0.0524,2.5315,76.6259,138.5896
8.6719,0.1504,71.5096,3.0285,3.4328,0.0527,2.5331,76.7249,138.5611
8.6719,0.1483,72.0407,3.0386,3.4745,0.0536,2.5342,76.8239,138.5325
8.6719,0.149,71.8875,3.0275,3.4874,0.0547,2.5342,76.9148,138.495
8.6719,0.152,72.8998,3.0244,3.4817,0.055,2.5332,76.9417,138.3866
8.6719,0.1558,71.7487,3.0124,3.449,0.0545,2.532,76.9685,138.2782
8.6719,0.1595,71.0354,2.9857,3.4349,0.0534,2.5309,76.9852,138.185
8.6719,0.163,72.1501,2.9612,3.4248,0.0528,2.5313,76.8522,138.3161
8.6719,0.1663,72.6807,2.9361,3.3663,0.0538,2.5335,76.7191,138.4472
8.6719,0.1682,73.7421,2.8713,3.1811,0.0556,2.5369,76.5847,138.5785
8.6719,0.1675,73.2766,2.8012,3.0328,0.057,2.5403,76.3667,138.7216
8.6719,0.1646,73.0521,2.7747,2.9596,0.0567,2.5426,76.1487,138.8647
8.6719,0.1618,69.4722,2.7051,2.8189,0.0556,2.5445,75.9306,139.0078
8.6719,0.161,67.3743,2.6592,2.7425,0.055,2.5471,75.7247,138.7151
8.6875,0.161,65.9222,2.6164,2.6825,0.0552,2.55,75.5192,138.4078
8.7031,0.1648,62.5506,2.5806,2.6297,0.0552,2.5521,75.3138,138.1005
8.6875,0.1702,63.2195,2.579,2.6283,0.0547,2.5532,75.1911,137.4674
8.6719,0.1712,61.6125,2.565,2.6387,0.0544,2.5546,75.0758,136.8056
8.6719,0.1693,61.7736,2.5403,2.6145,0.0549,2.5561,74.9604,136.144
8.6719,0.166,60.1766,2.5221,2.5897,0.0556,2.5561,75.0228,135.9943
8.6719,0.1625,60.8284,2.5025,2.558,0.0552,2.553,75.1113,135.9203
8.6719,0.1594,60.732,2.4788,2.5204,0.0534,2.5476,75.1999,135.8462
8.6719,0.1561,60.216,2.4396,2.4695,0.0515,2.5428,75.3391,135.6759
8.6719,0.1521,59.4427,2.4211,2.4566,0.0507,2.5401,75.4891,135.4851
8.6719,0.1478,58.9112,2.4168,2.4664,0.0511,2.5391,75.6392,135.2942
8.6719,0.1446,60.1522,2.3889,2.4506,0.0514,2.5368,75.7595,135.1742
8.6719,0.1428,61.9497,2.3709,2.43,0.0511,2.5319,75.8712,135.0746
8.6719,0.1422,62.7483,2.3586,2.4066,0.0515,2.5268,75.9829,134.9751
8.6719,0.1423,63.1599,2.3284,2.3647,0.054,2.5249,76.046,135.0488
8.6719,0.1433,64.8672,2.3145,2.3506,0.0577,2.5253,76.0907,135.1876
8.6719,0.1455,65.2328,2.3158,2.3578,0.0599,2.5245,76.1355,135.3263
8.625,0.1516,67.7464,2.3105,2.3607,0.059,2.521,76.1527,135.4874
8.625,0.1542,68.7662,2.3053,2.3679,0.0563,2.5173,76.1569,135.6591
8.6719,0.153,68.7378,2.3105,2.3853,0.0539,2.5166,76.1611,135.8307
8.6719,0.1545,67.1797,2.3014,2.3841,0.0533,2.52,76.0743,135.7433
8.6719,0.1567,64.882,2.2883,2.3793,0.0537,2.5252,75.9344,135.5046
8.6719,0.1589,64.1418,2.2883,2.3817,0.0536,2.529,75.7945,135.266
8.6719,0.1602,62.1199,2.2851,2.3754,0.052,2.529,75.6125,134.9168
8.6719,0.1611,60.3352,2.2742,2.3691,0.0498,2.5265,75.4005,134.4887
8.6719,0.1628,57.9387,2.2729,2.3655,0.0481,2.5233,75.1885,134.0606
8.625,0.1687,54.961,2.2742,2.3652,0.0472,2.5202,74.9902,133.7392
8.625,0.1719,54.065,2.2627,2.3619,0.0473,2.518,74.8039,133.5103
8.625,0.1744,53.4443,2.2659,2.3598,0.0483,2.5171,74.6176,133.2814
8.625,0.1752,52.0231,2.2538,2.343,0.0498,2.5168,74.5235,133.249
8.625,0.1719,50.4339,2.245,2.3283,0.051,2.5154,74.5266,133.4233
8.6484,0.1741,49.0171,2.2481,2.3274,0.0511,2.5121,74.5296,133.5976
8.6719,0.1697,50.1885,2.2463,2.3225,0.0504,2.5086,74.6103,133.8521
8.6719,0.1671,51.7018,2.2425,2.3091,0.0499,2.5077,74.7902,134.2087
8.6719,0.1627,50.3591,2.2425,2.3106,0.0499,2.5098,74.9701,134.5653
8.625,0.1607,51.3023,2.2437,2.312,0.0499,2.5134,75.2161,134.9584
8.625,0.1569,50.1568,2.2375,2.3063,0.0486,2.5154,75.5647,135.4082
8.625,0.1551,49.5654,2.2456,2.3144,0.046,2.5149,75.9133,135.8581
8.625,0.1553,51.2741,2.2475,2.3219,0.0433,2.5134,76.2225,136.2281
8.625,0.1565,52.5628,2.2425,2.3138,0.042,2.5123,76.4566,136.4456
8.625,0.1577,49.6638,2.2463,2.3161,0.0427,2.5125,76.6907,136.663
8.625,0.1588,50.1575,2.24,2.3011,0.0449,2.5138,76.8982,136.9142
8.625,0.1598,51.1593,2.2375,2.302,0.0473,2.5154,77.0423,137.2459
8.625,0.1603,52.6854,2.2488,2.3248,0.0488,2.5165,77.1865,137.5776
8.625,0.1597,55.1706,2.2545,2.3572,0.049,2.5161,77.3276,137.885
8.625,0.158,55.8723,2.2716,2.3811,0.0485,2.5145,77.4593,138.1185
8.625,0.1558,56.417,2.2729,2.3962,0.0484,2.5135,77.5911,138.352
8.625,0.1545,56.2066,2.2703,2.3878,0.0493,2.5156,77.7241,138.5428
8.625,0.1553,56.5637,2.2691,2.3823,0.0511,2.5207,77.8619,138.5627
8.625,0.1578,57.1045,2.2646,2.37,0.0529,2.5258,77.9997,138.5825
8.625,0.1609,58.6049,2.2576,2.3578,0.0532,2.5268,78.1605,138.5701
8.625,0.1637,60.0993,2.2601,2.3727,0.0519,2.5238,78.4502,138.3769
8.625,0.1654,58.5204,2.2716,2.3902,0.0499,2.519,78.7399,138.1837
8.625,0.1655,58.5703,2.2678,2.3841,0.0486,2.516,79.0068,137.8798
8.625,0.1647,58.9737,2.2614,2.3841,0.0486,2.5158,79.076,136.6162
8.625,0.164,59.2956,2.2697,2.389,0.0498,2.5173,79.1453,135.3527
8.625,0.1638,59.3608,2.2678,2.3926,0.0514,2.5181,79.2163,134.229
8.625,0.1636,61.3199,2.2755,2.4118,0.0527,2.5173,79.3165,135.4883
8.625,0.1629,64.5053,2.2793,2.44,0.0539,2.5164,79.4167,136.7477
8.625,0.1623,64.6373,2.2729,2.4125,0.0549,2.5171,79.5161,137.9977
8.625,0.1621,65.6549,2.2551,2.3769,0.0551,2.5191,79.622,138.6384
8.625,0.1626,64.9352,2.2513,2.3655,0.0543,2.5206,79.7271,139.2745
8.625,0.1638,65.1748,2.235,2.3368,0.0525,2.5194,79.8322,139.9105
8.625,0.1657,68.7525,2.2251,2.3149,0.0506,2.5152,79.9736,140.7121
8.625,0.1686,70.7314,2.2207,2.3109,0.0496,2.5104,80.1165,141.5207
8.625,0.172,71.0175,2.2078,2.2994,0.0504,2.5084,80.2595,142.3292
8.625,0.1746,68.1564,2.2017,2.2925,0.0525,2.5095,80.322,142.3556
8.625,0.1747,67.2454,2.1908,2.2726,0.0546,2.5114,80.3767,142.3059
8.625,0.1729,67.1422,2.186,2.2519,0.0559,2.5126,80.4314,142.2562
8.625,0.1706,67.4597,2.1716,2.2422,0.0556,2.5124,80.176,142.0339
8.625,0.1694,67.6774,2.174,2.2608,0.0538,2.5109,79.8716,141.7842
8.625,0.1698,66.6443,2.177,2.2746,0.0511,2.5086,79.5672,141.5345
8.625,0.1708,63.2979,2.18,2.2919,0.0491,2.5069,79.3279,141.0913
8.625,0.171,61.9922,2.1728,2.2965,0.0489,2.5067,79.1033,140.6042
8.625,0.1694,62.4082,2.1592,2.2766,0.0493,2.5065,78.8787,140.1171
8.625,0.1673,62.9823,2.1469,2.2636,0.0496,2.5055,78.5938,140.0294
8.625,0.166,63.2504,2.148,2.2676,0.0499,2.5046,78.2906,140.0627
8.625,0.1663,61.3482,2.1399,2.2603,0.0509,2.5048,77.9875,140.0959
8.625,0.1682,60.7652,2.1318,2.2513,0.0526,2.5057,77.8427,140.1938
8.625,0.1709,60.3664,2.1289,2.262,0.0538,2.5058,77.7596,140.3168
8.625,0.1728,59.4753,2.1294,2.2687,0.0542,2.5051,77.6765,140.4398
8.5625,0.1784,58.86,2.1225,2.2732,0.0542,2.5054,77.5532,140.5498
8.5469,0.1753,59.9603,2.1191,2.2743,0.0542,2.5074,77.4102,140.6534
8.6016,0.1707,59.3698,2.1077,2.2533,0.0539,2.5101,77.2672,140.757
8.625,0.1696,56.7696,2.1043,2.2392,0.053,2.5123,77.1753,140.7361
8.625,0.1698,57.3124,2.1037,2.2339,0.053,2.5156,77.1142,140.64
8.625,0.1706,58.1253,2.093,2.2205,0.055,2.5204,77.0531,140.5438
8.6719,0.1684,59.2923,2.0885,2.2102,0.0584,2.5252,76.9976,140.2587
8.625,0.1722,60.8663,2.0874,2.2004,0.0617,2.5277,76.9463,139.834
8.625,0.1734,60.3851,2.0841,2.1828,0.0625,2.5267,76.895,139.4094
8.625,0.1741,58.8376,2.0813,2.1759,0.0608,2.5239,76.9325,138.7991
8.5781,0.1739,58.4064,2.0763,2.1658,0.0581,2.5219,77.0496,138.0225
8.6484,0.1705,57.8131,2.0697,2.1465,0.0561,2.5217,77.1668,137.2459
8.6719,0.1711,56.7101,2.073,2.1444,0.0553,2.5234,77.2784,136.257
8.6719,0.1734,57.0942,2.0735,2.1266,0.0545,2.5258,77.384,135.0374
8.6484,0.1789,56.5081,2.0653,2.1034,0.053,2.5274,77.4895,133.8178
8.625,0.1806,59.3897,2.0719,2.1059,0.05,2.5261,77.7167,132.118
8.625,0.1809,58.5499,2.0796,2.1085,0.0468,2.5228,78.104,129.7853
8.625,0.1805,55.7899,2.083,2.1085,0.0452,2.52,78.4913,127.4527
8.625,0.1805,56.1524,2.0998,2.132,0.0464,2.5207,78.8814,125.7828
8.625,0.1813,55.4631,2.118,2.1616,0.0506,2.5254,79.2763,125.1786
8.6484,0.1802,56.5647,2.1237,2.1637,0.0553,2.5307,79.6712,124.5744
